type_id,group_id,type_name,group_name,category_id,category_name
85307,4726,Blooded Steel Metallic - Limited,Ship SKIN Design Element,2118,Personalization
85308,4726,Illuminating Faith Matte - Limited,Ship SKIN Design Element,2118,Personalization
85316,4821,Atavum,Atavum,17,Commodity
85329,4579,Asteroid Set 3 Xlarge 1,Scalable Non-Interactable Object,2,Celestial
85330,4579,Asteroid Set 3 Xlarge 2,Scalable Non-Interactable Object,2,Celestial
85331,4579,Asteroid Set 3 Xlarge 3,Scalable Non-Interactable Object,2,Celestial
85390,1996,Armor Mutaplasmid Residue,Abyssal Materials,4,Material
85391,1996,Astronautic Mutaplasmid Residue,Abyssal Materials,4,Material
85392,1996,Damage Control Mutaplasmid Residue,Abyssal Materials,4,Material
85393,1996,Stasis Webifier Mutaplasmid Residue,Abyssal Materials,4,Material
85394,1996,Warp Disruption Mutaplasmid Residue,Abyssal Materials,4,Material
85395,1996,Weapon Upgrade Mutaplasmid Residue,Abyssal Materials,4,Material
85396,1996,Drone Mutaplasmid Residue,Abyssal Materials,4,Material
85397,1996,Small Mutaplasmid Residue,Abyssal Materials,4,Material
85398,1996,Medium Mutaplasmid Residue,Abyssal Materials,4,Material
85399,1996,Large Mutaplasmid Residue,Abyssal Materials,4,Material
85400,1996,X-Large Mutaplasmid Residue,Abyssal Materials,4,Material
85401,1996,Engineering Mutaplasmid Residue,Abyssal Materials,4,Material
85402,1996,Shield Mutaplasmid Residue,Abyssal Materials,4,Material
85403,4726,Managerial Black Matte - Limited,Ship SKIN Design Element,2118,Personalization
85404,4726,Council Meeting Beige Matte - Limited,Ship SKIN Design Element,2118,Personalization
85405,4726,Consensus Drift - Limited,Ship SKIN Design Element,2118,Personalization
85406,4726,Stellar Indigo Chrome Metallic - Limited,Ship SKIN Design Element,2118,Personalization
85411,1975,Bloodraider Freighter Ark,Non-Interactable Object,2,Celestial
85412,1975,Bloodraider Freighter Ark Wreckage,Non-Interactable Object,2,Celestial
85413,1975,Guristas Freighter Rhea Wreckage,Non-Interactable Object,2,Celestial
85414,1975,Serpentis Freighter Anshar,Non-Interactable Object,2,Celestial
85415,1975,Serpentis Freighter Anshar Wreckage,Non-Interactable Object,2,Celestial
85418,4471,Tholos Corporation Emblem,Ship Emblems,2118,Personalization
85419,4471,Tholos Alliance Emblem,Ship Emblems,2118,Personalization
85435,4471,Cenotaph Corporation Emblem,Ship Emblems,2118,Personalization
85437,4471,Cenotaph Alliance Emblem,Ship Emblems,2118,Personalization
85438,1964,Glorified Decayed Small Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85439,1964,Glorified Unstable Small Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85440,1964,Glorified Gravid Small Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85441,1964,Glorified Decayed Small Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85442,1964,Glorified Unstable Small Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85443,1964,Glorified Gravid Small Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85445,1964,Glorified Unstable Small Ancillary Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85446,1964,Glorified Unstable Medium Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85447,1964,Glorified Gravid Medium Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85448,1964,Glorified Decayed Medium Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85449,1964,Glorified Decayed Medium Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85450,1964,Glorified Gravid Medium Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85451,1964,Glorified Unstable Medium Ancillary Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85452,1964,Glorified Unstable Medium Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85453,1964,Glorified Decayed Large Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85454,1964,Glorified Unstable Large Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85455,1964,Glorified Decayed Large Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85456,1964,Glorified Gravid Large Armor Plate Mutaplasmid,Mutaplasmids,17,Commodity
85457,1964,Glorified Unstable Large Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85458,1964,Glorified Gravid Large Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85459,1964,Glorified Unstable Large Ancillary Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85460,1964,Glorified Decayed Capital Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85461,1964,Glorified Unstable Capital Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85462,1964,Glorified Gravid Capital Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85463,1964,Glorified Unstable Capital Ancillary Armor Repairer Mutaplasmid,Mutaplasmids,17,Commodity
85464,1964,Glorified Decayed 1MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85465,1964,Glorified Unstable 1MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85466,1964,Glorified Gravid 1MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85467,1964,Glorified Gravid 5MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85468,1964,Glorified Decayed 5MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85469,1964,Glorified Unstable 5MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85470,1964,Glorified Decayed 10MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85471,1964,Glorified Unstable 10MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85472,1964,Glorified Gravid 10MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85473,1964,Glorified Unstable 50MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85474,1964,Glorified Decayed 50MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85475,1964,Glorified Gravid 50MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85476,1964,Glorified Gravid 100MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85477,1964,Glorified Decayed 100MN Afterburner Mutaplasmid ,Mutaplasmids,17,Commodity
85478,1964,Glorified Unstable 100MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85479,1964,Glorified Decayed 500MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85480,1964,Glorified Gravid 500MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85481,1964,Glorified Unstable 500MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85482,1964,Glorified Decayed 10000MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85483,1964,Glorified Unstable 10000MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85484,1964,Glorified Gravid 10000MN Afterburner Mutaplasmid,Mutaplasmids,17,Commodity
85485,1964,Glorified Gravid 50000MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85486,1964,Glorified Decayed 50000MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85487,1964,Glorified Unstable 50000MN Microwarpdrive Mutaplasmid,Mutaplasmids,17,Commodity
85488,1964,Glorified Decayed Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85489,1964,Glorified Unstable Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85490,1964,Glorified Decayed Assault Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85491,1964,Glorified Gravid Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85492,1964,Glorified Gravid Assault Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85493,1964,Glorified Unstable Assault Damage Control Mutaplasmid,Mutaplasmids,17,Commodity
85494,1964,Glorified Decayed Small Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85495,1964,Glorified Unstable Small Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85496,1964,Glorified Gravid Small Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85497,1964,Glorified Decayed Small Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85498,1964,Glorified Gravid Small Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85499,1964,Glorified Unstable Small Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85500,1964,Glorified Decayed Small Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85501,1964,Glorified Gravid Small Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85502,1964,Glorified Unstable Small Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85504,1964,Glorified Decayed Medium Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85506,1964,Glorified Gravid Medium Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85507,1964,Glorified Unstable Medium Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85508,1964,Glorified Decayed Medium Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85509,1964,Glorified Gravid Medium Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85510,1964,Glorified Unstable Medium Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85511,1964,Glorified Decayed Medium Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85512,1964,Glorified Unstable Medium Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85513,1964,Glorified Gravid Medium Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85514,1964,Glorified Gravid Large Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85515,1964,Glorified Decayed Large Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85516,1964,Glorified Unstable Large Cap Battery Mutaplasmid,Mutaplasmids,17,Commodity
85517,1964,Glorified Decayed Heavy Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85518,1964,Glorified Gravid Heavy Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85519,1964,Glorified Gravid Heavy Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85520,1964,Glorified Decayed Heavy Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85521,1964,Glorified Unstable Heavy Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85522,1964,Glorified Unstable Heavy Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85523,1964,Glorified Unstable Capital Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85524,1964,Glorified Gravid Capital Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85525,1964,Glorified Decayed Capital Energy Neutralizer Mutaplasmid,Mutaplasmids,17,Commodity
85526,1964,Glorified Decayed Capital Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85527,1964,Glorified Gravid Capital Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85528,1964,Glorified Unstable Capital Energy Nosferatu Mutaplasmid,Mutaplasmids,17,Commodity
85529,1964,Glorified Decayed Small Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85530,1964,Glorified Decayed Small Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85531,1964,Glorified Unstable Small Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85532,1964,Glorified Gravid Small Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85533,1964,Glorified Gravid Small Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85534,1964,Glorified Unstable Small Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85535,1964,Glorified Decayed Medium Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85536,1964,Glorified Gravid Medium Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85537,1964,Glorified Unstable Medium Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85538,1964,Glorified Gravid Medium Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85539,1964,Glorified Unstable Medium Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85540,1964,Glorified Decayed Medium Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85541,1964,Glorified Unstable Medium Ancillary Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85542,1964,Glorified Decayed Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85543,1964,Glorified Gravid Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85544,1964,Glorified Gravid Large Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85545,1964,Glorified Unstable Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85546,1964,Glorified Decayed Large Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85547,1964,Glorified Unstable Large Shield Extender Mutaplasmid,Mutaplasmids,17,Commodity
85548,1964,Glorified Unstable Large Ancillary Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85549,1964,Glorified Unstable X-Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85550,1964,Glorified Decayed X-Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85551,1964,Glorified Gravid X-Large Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85552,1964,Glorified Unstable X-Large Ancillary Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85553,1964,Glorified Decayed Capital Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85554,1964,Glorified Unstable Capital Ancillary Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85555,1964,Glorified Gravid Capital Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85556,1964,Glorified Unstable Capital Shield Booster Mutaplasmid,Mutaplasmids,17,Commodity
85557,1964,Glorified Decayed Stasis Webifier Mutaplasmid,Mutaplasmids,17,Commodity
85558,1964,Glorified Unstable Stasis Webifier Mutaplasmid,Mutaplasmids,17,Commodity
85559,1964,Glorified Gravid Stasis Webifier Mutaplasmid,Mutaplasmids,17,Commodity
85619,1975,Rouge Drone Infestor Small 01a,Non-Interactable Object,2,Celestial
85620,1975,Rouge Drone Infestor Medium 01a,Non-Interactable Object,2,Celestial
85621,1975,Rouge Drone Infestor Medium 01b,Non-Interactable Object,2,Celestial
85622,1975,Rouge Drone Infestor Large 01a,Non-Interactable Object,2,Celestial
85623,1975,Rouge Drone Infestor Xlarge 01a,Non-Interactable Object,2,Celestial
85624,1975,Rouge Drone Infestor Xlarge 02a,Non-Interactable Object,2,Celestial
85625,1975,ENV_Rogue_S1,Non-Interactable Object,2,Celestial
85626,1975,ENV_Rogue_S2,Non-Interactable Object,2,Celestial
85627,1975,ENV_Rogue_S3,Non-Interactable Object,2,Celestial
85632,226,Deathless Engineering Complex,Large Collidable Object,2,Celestial
85633,1975,Rogue Drone Wall X,Non-Interactable Object,2,Celestial
85634,1975,Rogue Drone Wall XZ,Non-Interactable Object,2,Celestial
85635,1975,Rogue Drone Wall Z,Non-Interactable Object,2,Celestial
85636,1975,Rogue Drone Wall ZX,Non-Interactable Object,2,Celestial
85637,1975,Rogue Drone Sentry,Non-Interactable Object,2,Celestial
85638,1975,Rogue Drone Elevator,Non-Interactable Object,2,Celestial
85639,1975,Rogue Drone Junction,Non-Interactable Object,2,Celestial
85640,1964,Glorified Decayed Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85641,1964,Glorified Unstable Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85642,1964,Glorified Gravid Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85643,1964,Glorified Decayed Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85644,1964,Glorified Gravid Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85645,1964,Glorified Unstable Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85646,1964,Glorified Decayed Heavy Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85647,1964,Glorified Gravid Heavy Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85648,1964,Glorified Unstable Heavy Warp Scrambler Mutaplasmid,Mutaplasmids,17,Commodity
85649,1964,Glorified Decayed Heavy Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85650,1964,Glorified Gravid Heavy Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85651,1964,Glorified Unstable Heavy Warp Disruptor Mutaplasmid,Mutaplasmids,17,Commodity
85652,1964,Glorified Decayed Ballistic Control System Mutaplasmid,Mutaplasmids,17,Commodity
85653,1964,Glorified Gravid Ballistic Control System Mutaplasmid,Mutaplasmids,17,Commodity
85654,1964,Glorified Unstable Ballistic Control System Mutaplasmid,Mutaplasmids,17,Commodity
85655,1964,Glorified Decayed Entropic Radiation Sink Mutaplasmid,Mutaplasmids,17,Commodity
85656,1964,Glorified Unstable Entropic Radiation Sink Mutaplasmid,Mutaplasmids,17,Commodity
85657,1964,Glorified Gravid Entropic Radiation Sink Mutaplasmid,Mutaplasmids,17,Commodity
85658,1975,Particle Cloud Thunder Small 01a,Non-Interactable Object,2,Celestial
85659,1975,Particle Cloud Thunder Small 01b,Non-Interactable Object,2,Celestial
85660,1964,Glorified Decayed Gyrostabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85661,1964,Glorified Gravid Gyrostabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85662,1964,Glorified Unstable Gyrostabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85663,1964,Glorified Decayed Heat Sink Mutaplasmid,Mutaplasmids,17,Commodity
85664,1964,Glorified Unstable Heat Sink Mutaplasmid,Mutaplasmids,17,Commodity
85665,1964,Glorified Gravid Heat Sink Mutaplasmid,Mutaplasmids,17,Commodity
85666,1964,Glorified Decayed Magnetic Field Stabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85667,1964,Glorified Gravid Magnetic Field Stabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85668,1964,Glorified Unstable Magnetic Field Stabilizer Mutaplasmid,Mutaplasmids,17,Commodity
85669,1964,Glorified Decayed Siege Module Mutaplasmid,Mutaplasmids,17,Commodity
85670,1964,Glorified Gravid Siege Module Mutaplasmid,Mutaplasmids,17,Commodity
85671,1964,Glorified Unstable Siege Module Mutaplasmid,Mutaplasmids,17,Commodity
85672,1964,Glorified Decayed Vorton Tuning System Mutaplasmid,Mutaplasmids,17,Commodity
85673,1964,Glorified Unstable Vorton Tuning System Mutaplasmid,Mutaplasmids,17,Commodity
85674,1964,Glorified Gravid Vorton Tuning System Mutaplasmid,Mutaplasmids,17,Commodity
85675,1964,Glorified Exigent Light Drone Durability Mutaplasmid,Mutaplasmids,17,Commodity
85676,1964,Glorified Exigent Light Drone Navigation Mutaplasmid,Mutaplasmids,17,Commodity
85677,1964,Glorified Exigent Light Drone Projection Mutaplasmid,Mutaplasmids,17,Commodity
85678,1964,Glorified Exigent Light Drone Firepower Mutaplasmid,Mutaplasmids,17,Commodity
85679,1964,Glorified Exigent Medium Drone Durability Mutaplasmid,Mutaplasmids,17,Commodity
85680,1964,Glorified Exigent Medium Drone Navigation Mutaplasmid,Mutaplasmids,17,Commodity
85681,1964,Glorified Exigent Medium Drone Firepower Mutaplasmid,Mutaplasmids,17,Commodity
85682,1964,Glorified Exigent Medium Drone Projection Mutaplasmid,Mutaplasmids,17,Commodity
85683,1319,Unreleased Skillbook,Miscellaneous,29,Abstract
85684,1319,Unreleased Expert System,Miscellaneous,29,Abstract
85685,1964,Glorified Exigent Heavy Drone Durability Mutaplasmid,Mutaplasmids,17,Commodity
85686,1964,Glorified Exigent Heavy Drone Navigation Mutaplasmid,Mutaplasmids,17,Commodity
85687,1964,Glorified Exigent Heavy Drone Projection Mutaplasmid,Mutaplasmids,17,Commodity
85688,1964,Glorified Exigent Heavy Drone Firepower Mutaplasmid,Mutaplasmids,17,Commodity
85689,1319,Unreleased New Pattern,Miscellaneous,29,Abstract
85690,1964,Glorified Exigent Sentry Drone Durability Mutaplasmid,Mutaplasmids,17,Commodity
85691,1964,Glorified Exigent Sentry Drone Firepower Mutaplasmid,Mutaplasmids,17,Commodity
85692,1964,Glorified Exigent Sentry Drone Precision Mutaplasmid,Mutaplasmids,17,Commodity
85693,1964,Glorified Exigent Sentry Drone Projection Mutaplasmid,Mutaplasmids,17,Commodity
85696,1964,Glorified Radical Drone Damage Amplifier Mutaplasmid,Mutaplasmids,17,Commodity
85698,1964,Glorified Radical Fighter Support Unit Mutaplasmid,Mutaplasmids,17,Commodity
85703,4579,Rogue Traffic 1entryJoin L 01a,Scalable Non-Interactable Object,2,Celestial
85704,4579,Rogue Traffic 1entryJoin M 01a,Scalable Non-Interactable Object,2,Celestial
85705,4579,Rogue Traffic 1entryJoin S 01a,Scalable Non-Interactable Object,2,Celestial
85706,4579,Rogue Traffic 1entryLoop L 01a,Scalable Non-Interactable Object,2,Celestial
85707,4579,Rogue Traffic 1entryLoop L 02a,Scalable Non-Interactable Object,2,Celestial
85708,4579,Rogue Traffic 1entryLoop L 03a,Scalable Non-Interactable Object,2,Celestial
85709,4579,Rogue Traffic 1entryLoop L 04a,Scalable Non-Interactable Object,2,Celestial
85710,4579,Rogue Traffic 2entry S 01a,Scalable Non-Interactable Object,2,Celestial
85712,314,YC110.05.29 - Arceho. Student Yosef Okada Journal entry,Miscellaneous,17,Commodity
85713,314,YC110.06.09 - Asst. Archeo. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85714,314,YC110.08.20 - Asst. Archeo. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85715,314,YC110.11.30 - Asst. Archeo. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85716,314,YC110.12.04 - Asst. Archeo. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85717,314,YC110.12.10 - Asst. Archeo. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85718,314,YC113.01.15 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85719,314,YC113.04.15 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85720,314,YC113.05.01 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85721,314,YC113.05.24 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85722,314,YC113.11.09 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85723,314,YC114.01.19 - Dr. Yosef Okada Journal entry,Miscellaneous,17,Commodity
85724,314,YC115.08.19 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85725,314,YC117.02.06 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85726,314,YC117.02.20 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85727,314,YC117.10.15 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85728,314,YC117.10.30 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85729,314,YC117.11.01 - Yosef Okada Journal entry,Miscellaneous,17,Commodity
85730,314,YC117.11.06 - dictated record,Miscellaneous,17,Commodity
85731,314,YC117.11.08 - dictated record,Miscellaneous,17,Commodity
85732,226,Deathless Fenrir Freighter,Large Collidable Object,2,Celestial
85734,1950,Tholos Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85735,1950,Cenotaph Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85736,1950,Enforcer Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85737,1950,Monitor Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85738,1950,Drake Navy Issue Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85739,1950,Scorpion Navy Issue Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85740,1950,Harpy Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85741,1950,Nighthawk Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85742,1950,Widow Empyrean Outlaws SKIN,Permanent SKIN,91,SKINs
85746,526,Encrypted Infomorph,Commodities,17,Commodity
85747,479,Satori-Horigu Combat Scanner Probe,Scanner Probe,8,Charge
85748,1230,Neural Lace 'Bluefire' Net Ablation 960-10,Cyber Scanning,20,Implant
85749,1948,Neural Lace 'Bluefire' Net Ablation 960-10 Blueprint,Cyber Scanning Implant Blueprints,9,Blueprint
85750,538,Deathless Circle Relic Analyzer,Data Miners,7,Module
85751,917,Deathless Circle Relic Analyzer Blueprint,Data Miner Blueprint,9,Blueprint
85752,4726,Glorified Ruby Gloss - Limited ,Ship SKIN Design Element,2118,Personalization
85753,4726,Murky Pravda Satin - Limited,Ship SKIN Design Element,2118,Personalization
85754,4726,Azure Istina Gloss - Limited,Ship SKIN Design Element,2118,Personalization
85755,4726,Bujan Blue Steel Metallic - Limited,Ship SKIN Design Element,2118,Personalization
85756,4726,Kyber Conjunction - Limited,Ship SKIN Design Element,2118,Personalization
85761,4579,Rogue Traffic 1entryJoin L 02a,Scalable Non-Interactable Object,2,Celestial
85762,4579,Rogue Traffic 1entryJoin M 02a,Scalable Non-Interactable Object,2,Celestial
85763,4579,Rogue Traffic 1entryLoop L 05a,Scalable Non-Interactable Object,2,Celestial
85764,4579,Rogue Traffic 1entryLoop L 06a,Scalable Non-Interactable Object,2,Celestial
85765,4579,Rogue Traffic doubleLoop XL 01a,Scalable Non-Interactable Object,2,Celestial
85766,4579,Rogue Traffic doubleLoop XL 02a,Scalable Non-Interactable Object,2,Celestial
85767,4579,Rogue Traffic doubleLoop XL 03a,Scalable Non-Interactable Object,2,Celestial
85768,4579,Rogue Traffic doubleLoop XL 04a,Scalable Non-Interactable Object,2,Celestial
85769,4579,Rogue Traffic Loop M 01a,Scalable Non-Interactable Object,2,Celestial
85770,4579,Rogue Traffic Loop M 02a,Scalable Non-Interactable Object,2,Celestial
85771,4579,Rogue Traffic Warp L 01a,Scalable Non-Interactable Object,2,Celestial
85787,1194,Deathless Research Consignment,Special Edition Commodities,63,Special Edition Assets
85843,4726,Blue Ice Gloss - Limited,Ship SKIN Design Element,2118,Personalization
85844,4726,Clear Gelidus Satin - Limited,Ship SKIN Design Element,2118,Personalization
85845,4726,Winter Bloom Matte - Limited,Ship SKIN Design Element,2118,Personalization
85846,4726,Festive Iron Metallic - Limited,Ship SKIN Design Element,2118,Personalization
85847,4726,Jagged Crystal - Limited,Ship SKIN Design Element,2118,Personalization
85849,314,Deathless Research Honorarium,Miscellaneous,17,Commodity
85851,4820,Glorified Decayed Small Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85852,4820,Glorified Gravid Small Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85853,4820,Glorified Unstable Small Armor Plate Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85854,4820,Glorified Unstable Medium Ancillary Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85855,4820,Glorified Gravid Large Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85856,4820,Glorified Unstable Large Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85857,4820,Glorified Unstable Large Ancillary Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85858,4820,Glorified Decayed Capital Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85859,4820,Glorified Gravid Capital Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85860,4820,Glorified Unstable Capital Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
85861,4820,Glorified Unstable Capital Ancillary Armor Repairer Mutaplasmid Blueprint,Mutaplasmid Blueprint,9,Blueprint
